u_mag,g_mag,r_mag,i_mag,z_mag,cat
20.165,19.586,18.956,18.865,18.761,QSO
19.438,19.314,19.1,18.726,18.655,QSO
19.398,18.897,18.924,18.972,18.778,QSO
19.795,19.404,19.257,19.18,19.131,QSO
22.728,22.242,20.846,20.369,20.156,QSO
20.262,20.186,19.835,19.807,19.945,QSO
19.422,19.185,19.082,18.804,18.83,QSO
19.432,19.258,19.021,18.891,18.811,QSO
18.914,18.57,18.403,18.179,18.205,QSO
19.185,18.938,18.896,18.695,18.743,QSO
20.021,19.707,19.598,19.402,19.484,QSO
18.611,18.252,18.155,17.855,17.917,QSO
18.727,18.46,18.465,18.385,18.078,QSO
19.133,18.562,18.503,18.233,18.471,QSO
20.393,20.234,20.222,20.032,20.025,QSO
19.249,19.094,18.895,18.916,18.806,QSO
20.651,20.199,19.952,19.608,19.506,QSO
19.198,18.781,18.525,18.244,18.165,QSO
19.443,19.03,18.847,18.73,18.68,QSO
20.765,20.625,20.367,20.396,20.45,QSO
20.12,20.096,20.09,20.15,20.051,QSO
20.052,19.743,19.691,19.48,19.308,QSO
18.801,18.531,18.37,18.359,18.112,QSO
20.675,20.378,20.462,20.333,20.196,QSO
17.837,17.708,17.695,17.461,17.44,QSO
19.03,19.019,18.753,18.72,18.078,QSO
18.531,18.468,18.286,18.493,18.543,QSO
20.972,20.413,20.292,20.329,19.883,QSO
20.774,20.058,19.569,19.156,19.016,QSO
20.891,20.49,20.445,20.473,20.296,QSO
18.671,18.379,18.381,18.446,18.358,QSO
18.779,18.355,18.203,18.211,18.068,QSO
22.537,20.438,19.091,19.196,19.116,QSO
19.405,19.104,18.71,18.62,18.468,QSO
19.437,19.121,19.037,18.822,18.677,QSO
16.799,16.823,16.763,16.463,16.467,QSO
18.804,18.662,18.435,18.347,18.08,QSO
20.401,19.681,19.409,19.136,19.026,QSO
19.371,19.18,19.144,18.921,18.892,QSO
20.544,20.244,20.123,19.916,19.833,QSO
20.67,20.452,20.085,20.203,20.079,QSO
19.686,19.632,19.655,19.28,19.247,QSO
18.996,18.618,18.44,18.583,18.494,QSO
19.472,19.113,18.751,18.63,18.594,QSO
18.556,18.446,18.338,18.221,18.049,QSO
20.302,20.111,19.983,19.976,19.816,QSO
21.712,20.44,19.7,19.091,18.877,QSO
19.784,19.554,19.247,19.03,18.909,QSO
25.804,20.44,20.083,20.122,19.989,QSO
19.342,19.124,18.966,18.869,18.898,QSO
19.862,19.415,19.068,18.898,18.632,QSO
23.825,20.68,19.391,19.303,19.433,QSO
20.209,19.508,19.273,19.27,19.066,QSO
19.441,19.047,18.649,18.393,18.175,QSO
18.834,18.736,18.524,18.334,18.24,QSO
19.551,19.16,18.997,18.992,18.821,QSO
20.186,19.324,19.096,19.072,18.761,QSO
18.907,18.708,18.456,18.392,18.311,QSO
18.842,18.576,18.617,18.494,18.431,QSO
19.401,19.228,18.906,18.912,18.852,QSO
19.144,19.019,19.051,18.89,18.979,QSO
19.973,19.371,19.11,18.871,18.6,QSO
18.366,18.38,18.106,17.956,17.634,QSO
20.294,20.018,19.954,19.676,19.743,QSO
20.304,20.191,20.178,19.978,19.829,QSO
21.302,21.138,20.855,20.504,21.589,QSO
22.196,19.766,19.495,19.483,19.568,QSO
18.704,18.579,18.419,18.231,18.237,QSO
20.56,18.868,18.7,18.654,18.581,QSO
18.645,18.409,18.098,18.108,17.924,QSO
19.859,19.285,19.298,19.12,19.215,QSO
20.33,20.254,20.27,19.98,20.105,QSO
19.229,18.984,18.769,18.412,18.338,QSO
19.239,18.989,18.809,18.819,18.828,QSO
18.589,18.373,18.127,18.126,17.619,QSO
19.006,19.161,19.244,19.007,18.939,QSO
18.394,18.046,17.887,17.926,17.827,QSO
21.023,19.575,19.327,19.225,19.159,QSO
19.667,19.206,18.855,18.791,18.265,QSO
22.328,19.51,19.073,19.009,18.918,QSO
21.796,20.043,19.827,19.81,19.808,QSO
19.762,19.569,19.206,19.02,18.874,QSO
20.294,20.194,20.261,20.044,19.81,QSO
19.496,19.246,19.298,19.114,18.975,QSO
19.271,19.128,19.088,18.932,18.937,QSO
25.226,20.348,19.708,19.556,19.482,QSO
20.181,20.307,20.041,20.034,19.969,QSO
20.824,20.333,20.067,19.812,19.815,QSO
19.501,18.8,18.683,18.707,18.79,QSO
19.838,19.378,18.967,18.866,18.849,QSO
19.884,19.555,19.46,19.343,19.228,QSO
19.539,19.466,19.4,19.127,18.963,QSO
19.61,19.321,19.078,18.827,18.828,QSO
17.566,17.517,17.354,17.447,17.561,QSO
19.332,18.994,18.664,18.635,18.503,QSO
19.113,18.802,18.732,18.739,18.56,QSO
19.361,19.452,19.126,19.082,19.099,QSO
19.506,19.355,19.245,19.086,19.162,QSO
20.066,19.675,19.519,19.314,19.248,QSO
19.729,19.401,19.296,19.17,18.92,QSO
19.317,18.639,18.597,18.45,18.177,QSO
20.353,19.862,19.582,19.388,19.104,QSO
19.228,18.951,18.837,18.574,18.599,QSO
20.569,20.283,20.331,20.213,20.022,QSO
19.525,19.442,19.222,19.197,19.126,QSO
20.612,20.299,20.333,20.108,20.078,QSO
20.44,19.995,19.604,19.125,18.957,QSO
18.738,18.535,18.501,18.566,18.566,QSO
20.552,20.145,20.104,19.759,19.782,QSO
20.188,18.847,18.685,18.661,18.621,QSO
19.485,19.269,19.151,18.944,19.055,QSO
19.586,19.294,19.19,18.964,19.069,QSO
19.43,19.208,18.576,18.276,17.953,QSO
18.723,18.525,18.049,17.851,17.524,QSO
20.51,20.242,19.748,19.237,18.94,QSO
17.787,17.675,17.657,17.618,17.586,QSO
18.4,18.277,18.205,18.143,18.113,QSO
19.014,18.843,18.695,18.473,18.374,QSO
19.068,19.058,18.763,18.517,18.14,QSO
20.236,20.159,19.752,19.782,19.875,QSO
19.975,19.566,19.52,19.095,18.99,QSO
19.719,18.709,17.851,17.573,16.625,QSO
19.381,18.878,18.987,19.008,19.035,QSO
19.416,19.182,19.206,19.087,19.265,QSO
20.099,20.255,20.292,19.948,20.191,QSO
18.596,18.516,18.272,18.133,18.127,QSO
19.009,18.775,18.623,18.421,18.401,QSO
19.805,19.794,19.612,19.598,19.53,QSO
20.224,19.648,18.875,18.372,18.064,QSO
19.673,19.109,18.991,18.752,18.698,QSO
18.686,18.607,18.513,18.202,18.32,QSO
19.117,18.966,18.889,18.747,18.484,QSO
19.275,19.139,18.761,18.764,18.926,QSO
19.499,19.332,19.289,19.066,19.085,QSO
19.475,19.328,19.101,19.116,19.03,QSO
20.518,19.94,19.962,19.918,19.752,QSO
19.025,19.064,18.795,18.751,18.76,QSO
19.295,19.406,18.951,19.068,19.281,QSO
18.661,18.411,18.235,18.181,18.095,QSO
19.315,19.062,18.85,18.591,18.392,QSO
18.395,18.204,18.306,18.163,18.006,QSO
19.662,19.516,19.24,19.075,19.036,QSO
20.59,20.282,20.071,19.83,19.866,QSO
19.884,19.608,19.147,19.031,19.043,QSO
20.706,20.473,20.358,20.246,20.468,QSO
25.599,20.68,19.711,19.676,19.515,QSO
19.155,18.946,18.939,18.955,18.872,QSO
20.378,20.282,20.075,19.643,19.718,QSO
19.987,18.77,18.719,18.559,18.173,QSO
19.687,19.601,19.513,19.169,19.103,QSO
20.237,19.691,19.358,19.147,18.912,QSO
19.558,19.179,19.089,19.045,18.801,QSO
20.661,20.36,20.16,20.121,20.2,QSO
19.126,19.1,19.012,18.912,18.751,QSO
19.645,19.292,19.276,18.935,19.004,QSO
20.444,20.443,20.394,20.251,20.237,QSO
20.338,20.239,20.268,19.999,20.015,QSO
18.555,18.368,18.294,18.172,18.115,QSO
19.333,18.943,19.045,18.919,18.891,QSO
18.908,18.696,18.737,18.602,18.5,QSO
20.98,20.811,20.379,20.321,20.28,QSO
22.104,20.37,20.299,19.988,19.608,QSO
19.033,18.704,18.847,18.765,18.816,QSO
18.645,18.591,18.517,18.341,18.413,QSO
19.415,18.756,18.664,18.58,18.38,QSO
19.298,18.835,18.772,18.773,18.681,QSO
19.264,18.933,19.025,18.812,18.664,QSO
19.48,19.465,19.181,19.181,19.43,QSO
20.292,19.567,19.207,18.88,18.818,QSO
20.341,20.101,19.804,19.71,19.665,QSO
20.477,20.304,20.297,20.171,20.084,QSO
19.913,19.53,19.467,19.189,19.053,QSO
19.215,18.9,19.041,18.972,19.015,QSO
19.91,19.801,19.617,19.709,19.889,QSO
20.25,19.763,19.385,18.99,18.69,QSO
18.903,19.031,19.109,18.951,18.832,QSO
19.21,18.898,18.265,17.773,17.594,QSO
18.842,18.629,18.521,18.62,18.624,QSO
24.829,21.431,20.15,19.89,19.982,QSO
21.737,20.533,20.418,20.212,20.051,QSO
21.307,19.372,18.974,18.916,18.809,QSO
18.784,18.691,18.709,18.696,18.239,QSO
22.649,21.215,20.632,20.486,20.007,QSO
23.354,20.856,20.344,20.016,19.954,QSO
18.169,17.7,17.415,17.445,17.282,QSO
18.377,18.173,17.905,17.834,17.875,QSO
19.233,18.971,18.777,18.501,18.496,QSO
19.896,19.281,19.117,19.054,18.805,QSO
17.007,16.822,16.605,16.591,16.495,QSO
20.061,19.397,18.882,18.553,18.519,QSO
20.061,20.126,20.13,19.902,19.563,QSO
18.07,17.949,17.749,17.639,17.649,QSO
18.074,17.896,17.64,17.546,17.548,QSO
20.737,20.491,20.304,20.014,20.174,QSO
20.456,20.373,20.427,20.023,19.973,QSO
19.923,19.722,19.318,19.147,19.072,QSO
20.213,20.005,19.736,19.795,19.83,QSO
20.419,20.178,20.239,20.028,19.831,QSO
18.355,18.085,17.837,17.834,17.212,QSO
20.723,20.356,19.901,19.456,19.103,QSO
20.085,19.846,19.602,19.649,19.596,QSO
19.131,18.896,18.778,18.495,18.4,QSO
18.216,18.205,18.092,18.128,18.239,QSO
22.334,20.317,20.239,20.383,20.412,QSO
19.671,19.502,19.167,19.133,19.029,QSO
20.441,20.259,20.183,19.978,19.64,QSO
19.464,19.288,19.194,18.976,18.986,QSO
19.183,18.901,18.965,18.719,18.511,QSO
19.929,19.753,19.681,19.379,19.213,QSO
19.597,19.163,18.985,18.724,18.721,QSO
19.365,19.279,19.257,19.042,19.143,QSO
19.787,19.3,18.881,18.601,18.331,QSO
18.264,18.078,17.858,17.808,17.703,QSO
20.273,20.389,20.527,20.203,20.141,QSO
19.279,19.049,19.107,18.876,18.907,QSO
20.321,20.118,19.423,19.118,18.53,QSO
18.832,18.574,18.667,18.577,18.595,QSO
19.406,19.06,19.01,18.91,18.719,QSO
20.283,20.228,19.995,19.861,19.795,QSO
19.395,19.183,19.062,18.994,18.771,QSO
19.498,18.665,18.466,18.38,18.124,QSO
19.195,19.027,18.963,18.738,18.704,QSO
19.816,19.428,19.274,18.989,19.033,QSO
20.233,20.1,20.118,19.785,19.876,QSO
18.86,18.696,18.609,18.358,18.338,QSO
20.034,19.461,19.38,19.339,18.917,QSO
20.456,20.476,20.307,19.878,19.601,QSO
19.427,18.706,18.45,18.184,17.925,QSO
19.4,19.114,18.822,18.692,18.569,QSO
18.928,18.589,18.141,17.973,17.891,QSO
18.752,18.825,18.876,18.673,18.595,QSO
20.605,20.094,20.061,20.155,19.758,QSO
21.611,19.61,19.33,19.125,19.048,QSO
23.875,20.38,19.865,19.756,19.651,QSO
22.821,20.022,19.625,19.575,19.509,QSO
20.598,20.492,20.593,20.44,20.358,QSO
25.297,21.09,19.983,19.786,19.78,QSO
20.481,20.14,20.132,19.837,19.769,QSO
19.407,19.071,19.008,18.846,18.931,QSO
18.61,18.457,18.475,18.323,18.432,QSO
19.994,19.301,19.235,19.097,18.825,QSO
19.621,19.241,19.012,18.809,18.786,QSO
19.972,19.735,19.616,19.356,19.402,QSO
19.652,19.518,19.381,19.143,18.94,QSO
20.535,20.346,20.257,20.152,20.047,QSO
20.137,19.942,19.919,19.717,19.765,QSO
17.893,17.817,17.686,17.813,17.246,QSO
19.705,19.223,19.229,19.194,18.999,QSO
19.496,19.167,18.773,18.748,18.726,QSO
19.459,19.342,19.336,19.132,18.863,QSO
22.032,20.81,20.29,19.776,19.525,QSO
19.415,19.41,19.294,19.016,18.921,QSO
18.959,18.937,18.743,18.738,18.864,QSO
18.578,18.739,18.366,18.393,18.517,QSO
19.401,19.165,19.047,18.855,18.88,QSO
20.165,19.878,19.559,19.133,19.086,QSO
20.262,19.796,19.685,19.669,19.47,QSO
19.875,19.384,19.326,18.912,18.94,QSO
19.411,19.071,18.622,18.542,17.922,QSO
19.655,19.582,19.164,19.12,19.229,QSO
22.255,19.952,19.577,19.41,19.559,QSO
20.253,19.769,19.446,19.007,18.866,QSO
20.102,19.509,19.118,19.004,18.68,QSO
25.556,19.737,18.56,18.487,18.454,QSO
19.472,19.367,19.016,18.995,19.05,QSO
15.712,15.568,15.637,15.579,15.595,QSO
21.391,19.613,19.297,18.841,18.25,QSO
18.595,18.22,18.154,18.172,18.056,QSO
19.39,18.854,18.683,18.444,18.397,QSO
17.838,17.635,17.327,17.368,17.445,QSO
19.526,19.299,19.217,18.993,18.9,QSO
18.981,19.068,18.99,18.762,18.652,QSO
19.279,18.497,18.387,18.189,17.804,QSO
19.29,19.175,18.991,18.715,18.817,QSO
19.525,19.189,18.854,18.72,18.7,QSO
17.983,17.981,17.822,17.753,17.426,QSO
20.717,20.388,20.356,20.16,20.012,QSO
20.303,19.591,18.907,18.581,18.193,QSO
18.452,18.237,18.109,17.86,17.858,QSO
20.281,19.993,19.867,19.597,19.512,QSO
19.439,19.164,19.177,18.963,19.035,QSO
19.127,19.082,19.139,18.989,18.82,QSO
25.489,21.439,20.059,19.823,19.761,QSO
19.81,19.71,19.462,19.088,18.963,QSO
19.566,19.465,19.367,19.058,19.061,QSO
23.286,21.551,20.473,19.678,19.522,QSO
19.172,18.948,18.759,18.766,18.709,QSO
20.203,20.0,19.633,19.573,19.541,QSO
21.606,20.009,19.749,19.818,19.697,QSO
20.102,20.008,20.014,19.778,19.864,QSO
20.858,20.506,20.173,20.393,20.367,QSO
19.319,19.142,19.115,18.953,19.075,QSO
18.315,18.052,17.785,17.521,17.523,QSO
19.715,19.376,19.158,18.818,18.682,QSO
19.885,19.265,19.192,19.0,19.095,QSO
20.436,20.082,19.924,19.904,19.623,QSO
19.634,19.336,19.255,19.039,18.926,QSO
19.145,18.985,18.804,18.86,18.827,QSO
22.872,20.375,19.859,19.43,19.319,QSO
19.102,19.166,18.746,18.756,18.8,QSO
20.706,20.497,20.347,20.262,20.421,QSO
19.209,19.25,18.994,18.939,18.942,QSO
25.458,20.967,19.696,19.445,19.401,QSO
19.237,19.218,19.2,18.897,18.973,QSO
18.817,18.497,18.211,18.054,17.996,QSO
18.794,18.647,18.554,18.555,18.442,QSO
19.811,19.218,18.601,18.217,18.239,QSO
17.668,17.6,17.427,17.073,17.319,QSO
21.338,20.307,19.225,18.73,18.114,QSO
21.526,20.699,19.731,19.064,18.654,QSO
19.25,19.182,19.188,18.895,18.953,QSO
19.351,19.257,19.058,19.069,19.059,QSO
19.171,19.084,18.933,18.802,18.838,QSO
20.163,20.132,20.156,20.087,20.042,QSO
22.66,19.988,19.822,19.637,19.574,QSO
20.395,20.001,19.291,19.069,18.949,QSO
19.049,18.625,18.595,18.395,18.405,QSO
17.514,17.521,17.563,17.693,17.008,QSO
19.789,19.762,19.703,19.393,19.272,QSO
18.763,18.451,18.021,17.799,17.729,QSO
20.154,19.687,19.759,19.763,19.865,QSO
18.769,18.81,18.793,18.84,18.231,QSO
22.132,20.134,20.106,20.199,19.974,QSO
18.042,18.09,18.064,17.857,17.683,QSO
19.217,19.201,19.085,19.091,18.949,QSO
19.49,19.483,19.152,18.903,18.511,QSO
26.119,21.239,20.295,20.222,20.451,QSO
19.592,19.166,19.202,19.176,19.034,QSO
20.375,20.297,19.961,19.954,19.882,QSO
24.08,25.192,21.075,19.525,19.257,QSO
20.151,19.836,19.709,19.134,18.945,QSO
19.048,18.539,18.422,18.394,18.202,QSO
19.638,19.35,19.247,18.966,18.914,QSO
20.851,20.483,20.186,19.933,19.608,QSO
18.895,18.507,18.362,18.305,18.127,QSO
20.061,19.644,19.723,19.804,19.634,QSO
18.624,18.245,18.146,18.046,17.854,QSO
20.64,20.083,20.25,19.889,19.672,QSO
19.413,19.099,18.841,18.642,18.659,QSO
19.918,19.912,19.68,19.7,19.617,QSO
20.997,20.697,20.394,19.878,19.727,QSO
20.054,19.549,19.487,19.53,19.403,QSO
19.747,19.371,19.227,19.113,18.976,QSO
20.652,20.285,20.129,19.885,19.775,QSO
19.356,18.992,18.944,19.12,18.989,QSO
19.3,19.206,18.92,18.881,18.95,QSO
25.376,20.427,20.434,20.07,20.001,QSO
19.309,19.29,19.238,18.922,18.794,QSO
20.011,19.577,19.149,19.058,18.989,QSO
18.585,18.361,18.116,18.088,18.125,QSO
19.506,19.152,19.195,18.983,18.802,QSO
20.148,19.756,19.535,19.229,19.124,QSO
19.639,19.393,19.467,19.26,19.344,QSO
19.597,19.074,18.974,18.829,18.694,QSO
25.199,21.679,19.146,19.501,19.577,QSO
18.354,18.007,18.001,17.891,17.995,QSO
23.482,22.777,20.384,19.386,19.227,QSO
18.944,18.552,18.288,18.241,18.211,QSO
19.646,19.514,19.054,18.984,19.012,QSO
18.645,18.287,18.205,18.132,17.997,QSO
19.563,19.047,19.083,18.918,18.642,QSO
19.053,18.944,18.738,18.763,18.877,QSO
19.331,19.155,19.03,19.076,18.961,QSO
19.327,19.1,19.03,18.805,18.831,QSO
19.368,19.227,18.936,19.024,19.18,QSO
19.311,19.037,18.609,18.563,18.511,QSO
19.907,19.608,19.391,19.213,18.92,QSO
22.027,20.239,20.014,19.875,19.769,QSO
21.963,20.501,20.284,20.331,20.166,QSO
19.967,19.541,19.418,19.303,19.101,QSO
18.448,18.084,18.021,18.057,18.083,QSO
18.86,18.856,18.661,18.653,18.84,QSO
18.869,18.896,18.838,18.956,18.858,QSO
19.575,19.13,19.201,19.153,18.954,QSO
19.35,19.075,18.757,18.722,18.724,QSO
19.173,18.708,18.496,18.238,18.209,QSO
19.268,19.192,18.916,18.841,18.984,QSO
18.9,18.716,18.544,18.391,18.431,QSO
19.148,19.033,18.892,18.828,18.682,QSO
17.756,17.652,17.646,17.691,17.098,QSO
20.035,19.987,19.979,19.782,19.813,QSO
19.143,18.888,18.966,18.752,18.672,QSO
18.906,18.651,18.746,18.727,18.627,QSO
19.715,19.463,19.013,18.774,18.642,QSO
19.525,19.722,19.248,19.194,19.161,QSO
18.384,18.104,18.083,18.032,17.821,QSO
18.568,17.942,17.414,17.001,17.074,QSO
18.466,18.15,18.022,17.996,17.592,QSO
19.162,19.238,19.011,18.949,19.017,QSO
19.91,19.59,19.545,19.361,19.339,QSO
19.67,19.22,18.97,18.966,18.839,QSO
20.855,20.927,20.341,20.005,19.696,QSO
18.984,18.934,18.753,18.937,18.785,QSO
23.479,19.929,19.432,19.275,19.202,QSO
19.375,19.17,18.819,18.74,18.647,QSO
20.79,20.343,20.437,20.341,19.977,QSO
18.581,18.288,18.153,17.951,17.957,QSO
18.112,17.913,17.756,17.521,17.559,QSO
19.946,19.998,19.779,19.775,19.88,QSO
17.188,17.145,16.938,16.472,16.472,QSO
18.925,18.638,18.271,18.206,18.157,QSO
20.19,19.954,19.981,19.765,19.797,QSO
19.583,19.31,19.134,18.976,19.053,QSO
17.926,17.56,17.502,17.329,17.342,QSO
20.402,20.158,19.812,19.833,19.846,QSO
21.324,20.795,20.4,20.045,19.999,QSO
19.445,19.343,19.266,18.969,19.014,QSO
18.105,17.76,17.704,17.811,17.714,QSO
20.423,19.353,19.191,18.967,18.704,QSO
18.941,18.872,18.866,18.538,18.493,QSO
20.288,20.019,19.58,19.584,19.673,QSO
20.489,20.335,20.32,20.095,19.972,QSO
19.475,19.186,19.182,19.043,19.008,QSO
22.467,20.426,20.105,20.033,20.053,QSO
21.239,20.815,20.266,20.029,19.741,QSO
19.841,19.447,19.325,19.123,18.985,QSO
17.329,17.219,16.994,17.011,17.124,QSO
18.779,18.469,18.576,18.666,18.669,QSO
18.553,18.434,18.412,18.138,18.109,QSO
19.508,19.451,19.145,19.134,19.104,QSO
18.571,18.518,18.244,18.14,18.129,QSO
19.468,19.428,19.128,19.115,19.231,QSO
20.709,20.462,20.235,20.238,20.525,QSO
22.926,20.07,18.928,18.81,18.67,QSO
19.241,19.107,18.864,18.796,18.842,QSO
19.895,19.566,19.469,19.277,19.069,QSO
21.021,20.521,20.3,19.912,19.742,QSO
18.509,18.34,18.176,18.294,18.18,QSO
19.425,19.188,18.957,18.814,18.793,QSO
18.256,18.215,18.006,18.051,18.116,QSO
19.446,18.863,18.734,18.722,18.514,QSO
19.098,19.051,19.044,18.818,18.787,QSO
20.842,20.08,20.04,20.044,19.23,QSO
19.285,18.953,18.903,18.76,18.416,QSO
20.083,20.013,19.834,19.828,19.752,QSO
18.844,18.771,18.574,18.53,18.487,QSO
19.407,19.26,19.012,19.064,18.895,QSO
19.52,19.354,19.126,19.096,18.558,QSO
21.377,19.709,19.368,19.168,19.035,QSO
19.164,19.061,19.062,18.905,18.79,QSO
19.982,19.858,19.354,19.001,18.8,QSO
20.553,20.181,20.086,20.045,19.952,QSO
22.025,19.459,19.198,19.295,19.138,QSO
18.988,18.726,18.56,18.689,18.594,QSO
19.232,19.207,19.149,18.814,18.814,QSO
19.394,19.245,19.287,19.144,19.234,QSO
19.186,19.002,18.884,19.01,18.954,QSO
19.381,19.226,18.918,18.883,18.983,QSO
19.57,19.453,19.093,19.102,19.198,QSO
18.946,18.677,18.555,18.376,18.498,QSO
20.011,20.01,19.676,19.628,19.918,QSO
18.797,18.576,18.354,17.998,18.055,QSO
20.775,20.485,20.482,20.309,20.784,QSO
19.568,19.293,19.016,19.114,19.172,QSO
19.48,19.464,19.273,19.452,19.43,QSO
18.229,17.911,18.067,17.904,17.701,QSO
21.655,20.038,18.738,18.808,18.861,QSO
17.196,16.648,16.539,16.372,15.963,QSO
19.814,19.636,19.514,19.558,19.493,QSO
20.301,19.908,19.811,19.798,19.568,QSO
22.567,19.986,18.791,18.67,18.549,QSO
21.407,19.794,19.561,19.456,19.345,QSO
20.518,20.218,20.079,19.693,19.44,QSO
19.621,19.418,19.356,19.137,18.847,QSO
19.715,19.347,19.013,19.003,18.837,QSO
19.977,19.455,19.087,19.046,18.805,QSO
19.526,19.216,19.143,18.943,18.788,QSO
19.672,19.147,19.163,18.984,19.09,QSO
19.021,19.141,18.714,18.575,18.596,QSO
19.249,19.137,18.893,18.842,18.931,QSO
19.033,18.788,18.805,18.663,18.767,QSO
19.33,18.977,18.802,18.833,18.711,QSO
22.489,21.597,20.806,20.283,19.662,QSO
19.209,19.159,18.89,18.973,18.825,QSO
20.449,20.46,20.382,20.09,19.977,QSO
18.896,18.452,18.525,18.474,18.4,QSO
18.689,18.057,17.922,17.811,17.562,QSO
19.314,19.132,19.016,18.776,18.831,QSO
19.711,19.532,19.181,19.097,19.067,QSO
19.042,19.122,18.95,18.602,18.398,QSO
17.701,17.449,17.228,17.204,17.292,QSO
20.815,21.811,20.701,20.169,20.274,QSO
19.927,19.781,19.806,19.538,19.722,QSO
18.921,18.759,18.77,18.508,18.556,QSO
19.516,19.374,19.179,19.011,18.996,QSO
21.188,20.42,19.838,19.544,19.285,QSO
20.309,20.031,20.019,19.705,19.967,QSO
19.764,19.282,19.095,18.99,18.77,QSO
19.68,19.577,19.416,19.359,19.077,QSO
19.041,18.707,18.753,18.78,18.781,QSO
18.721,18.532,18.387,18.441,18.584,QSO
19.359,19.231,18.977,18.895,18.988,QSO
